instant,dteday,season_x,yr_x,mnth_x,hr,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual,registered,cnt,season_y,yr_y,mnth_y,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y
16603,2012-11-29,4,1,11,13,0,4,1,1,0.38,0.3939,0.32,0.1343,15,209,224,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522
16604,2012-11-29,4,1,11,14,0,4,1,1,0.36,0.3485,0.43,0.2239,13,174,187,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522
16605,2012-11-29,4,1,11,15,0,4,1,1,0.36,0.3333,0.43,0.2836,19,201,220,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522
16606,2012-11-29,4,1,11,16,0,4,1,1,0.36,0.3485,0.4,0.2239,24,346,370,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522
16607,2012-11-29,4,1,11,17,0,4,1,1,0.34,0.3333,0.39,0.194,17,544,561,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522
16608,2012-11-29,4,1,11,18,0,4,1,1,0.32,0.3182,0.49,0.1642,17,520,537,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522
16609,2012-11-29,4,1,11,19,0,4,1,1,0.3,0.2879,0.52,0.194,18,326,344,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522
16610,2012-11-29,4,1,11,20,0,4,1,1,0.3,0.303,0.52,0.1642,11,241,252,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522
16611,2012-11-29,4,1,11,21,0,4,1,1,0.26,0.2727,0.65,0.1343,7,201,208,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522
16612,2012-11-29,4,1,11,22,0,4,1,1,0.26,0.2879,0.7,0.0896,4,147,151,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522
16613,2012-11-29,4,1,11,23,0,4,1,1,0.28,0.3182,0.61,0.0,6,124,130,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522
16614,2012-11-30,4,1,11,0,0,5,1,1,0.26,0.2576,0.7,0.1642,4,48,52,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16615,2012-11-30,4,1,11,1,0,5,1,1,0.24,0.2576,0.7,0.0896,2,17,19,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16616,2012-11-30,4,1,11,2,0,5,1,1,0.24,0.2879,0.75,0.0,2,10,12,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16617,2012-11-30,4,1,11,3,0,5,1,1,0.24,0.2879,0.75,0.0,0,4,4,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16618,2012-11-30,4,1,11,4,0,5,1,1,0.22,0.2727,0.75,0.0,0,3,3,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16619,2012-11-30,4,1,11,5,0,5,1,1,0.2,0.2576,0.8,0.0,1,39,40,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16620,2012-11-30,4,1,11,6,0,5,1,1,0.2,0.2576,0.86,0.0,2,104,106,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16621,2012-11-30,4,1,11,7,0,5,1,1,0.22,0.2727,0.8,0.0,6,346,352,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16622,2012-11-30,4,1,11,8,0,5,1,2,0.22,0.2576,0.8,0.0896,20,709,729,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16623,2012-11-30,4,1,11,9,0,5,1,1,0.24,0.2576,0.75,0.0896,17,313,330,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16624,2012-11-30,4,1,11,10,0,5,1,2,0.3,0.3333,0.65,0.0,10,159,169,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16625,2012-11-30,4,1,11,11,0,5,1,2,0.34,0.3485,0.53,0.0896,31,170,201,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16626,2012-11-30,4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0.0,25,243,268,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16627,2012-11-30,4,1,11,13,0,5,1,2,0.4,0.4091,0.4,0.1642,21,241,262,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16628,2012-11-30,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.1045,26,225,251,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16629,2012-11-30,4,1,11,15,0,5,1,2,0.42,0.4242,0.38,0.1045,34,262,296,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16630,2012-11-30,4,1,11,16,0,5,1,1,0.4,0.4091,0.43,0.1343,37,368,405,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16631,2012-11-30,4,1,11,17,0,5,1,1,0.36,0.3485,0.5,0.194,31,551,582,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16632,2012-11-30,4,1,11,18,0,5,1,2,0.34,0.3636,0.61,0.0,20,489,509,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16633,2012-11-30,4,1,11,19,0,5,1,1,0.32,0.3485,0.66,0.0,18,359,377,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16634,2012-11-30,4,1,11,20,0,5,1,1,0.32,0.3485,0.66,0.0,12,233,245,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16635,2012-11-30,4,1,11,21,0,5,1,1,0.3,0.3182,0.75,0.0896,14,169,183,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16636,2012-11-30,4,1,11,22,0,5,1,1,0.3,0.3333,0.75,0.0,18,145,163,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16637,2012-11-30,4,1,11,23,0,5,1,2,0.3,0.3182,0.75,0.0896,11,99,110,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708
16638,2012-12-01,4,1,12,0,0,6,0,1,0.26,0.303,0.81,0.0,9,99,108,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16639,2012-12-01,4,1,12,1,0,6,0,1,0.26,0.303,0.81,0.0,5,64,69,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16640,2012-12-01,4,1,12,2,0,6,0,2,0.26,0.303,0.81,0.0,3,47,50,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16641,2012-12-01,4,1,12,3,0,6,0,2,0.26,0.2727,0.81,0.1343,1,14,15,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16642,2012-12-01,4,1,12,4,0,6,0,1,0.26,0.2879,0.81,0.0896,0,5,5,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16643,2012-12-01,4,1,12,5,0,6,0,1,0.24,0.2576,0.87,0.0896,1,12,13,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16644,2012-12-01,4,1,12,6,0,6,0,1,0.24,0.2424,0.87,0.1343,7,20,27,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16645,2012-12-01,4,1,12,7,0,6,0,2,0.24,0.2424,0.87,0.1343,7,56,63,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16646,2012-12-01,4,1,12,8,0,6,0,2,0.24,0.2424,0.87,0.1343,11,133,144,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16647,2012-12-01,4,1,12,9,0,6,0,2,0.26,0.2424,0.93,0.2537,34,159,193,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16648,2012-12-01,4,1,12,10,0,6,0,2,0.28,0.2727,0.89,0.1642,45,211,256,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16649,2012-12-01,4,1,12,11,0,6,0,2,0.32,0.3333,0.76,0.1045,74,318,392,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16650,2012-12-01,4,1,12,12,0,6,0,2,0.32,0.3333,0.81,0.0896,119,327,446,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16651,2012-12-01,4,1,12,13,0,6,0,2,0.34,0.3636,0.76,0.0,123,386,509,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16652,2012-12-01,4,1,12,14,0,6,0,2,0.36,0.3788,0.71,0.0,110,369,479,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16653,2012-12-01,4,1,12,15,0,6,0,2,0.4,0.4091,0.62,0.0,113,371,484,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16654,2012-12-01,4,1,12,16,0,6,0,2,0.38,0.3939,0.66,0.0,89,354,443,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16655,2012-12-01,4,1,12,17,0,6,0,2,0.34,0.3485,0.76,0.1045,50,270,320,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16656,2012-12-01,4,1,12,18,0,6,0,2,0.34,0.3636,0.76,0.0,42,255,297,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16657,2012-12-01,4,1,12,19,0,6,0,2,0.32,0.3485,0.81,0.0,30,219,249,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16658,2012-12-01,4,1,12,20,0,6,0,1,0.32,0.3485,0.81,0.0,28,170,198,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16659,2012-12-01,4,1,12,21,0,6,0,2,0.3,0.3333,0.87,0.0,23,135,158,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16660,2012-12-01,4,1,12,22,0,6,0,2,0.3,0.3333,0.87,0.0,17,130,147,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16661,2012-12-01,4,1,12,23,0,6,0,2,0.32,0.3485,0.81,0.0,10,116,126,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042
16662,2012-12-02,4,1,12,0,0,0,0,2,0.3,0.3182,0.87,0.0896,9,108,117,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16663,2012-12-02,4,1,12,1,0,0,0,2,0.3,0.3182,0.87,0.0896,10,84,94,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16664,2012-12-02,4,1,12,2,0,0,0,2,0.3,0.3333,0.87,0.0,2,72,74,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16665,2012-12-02,4,1,12,3,0,0,0,2,0.26,0.303,0.93,0.0,4,21,25,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16666,2012-12-02,4,1,12,4,0,0,0,2,0.26,0.303,0.93,0.0,1,6,7,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16667,2012-12-02,4,1,12,5,0,0,0,2,0.26,0.303,0.93,0.0,1,7,8,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16668,2012-12-02,4,1,12,6,0,0,0,2,0.24,0.2424,0.93,0.1343,1,15,16,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16669,2012-12-02,4,1,12,7,0,0,0,2,0.24,0.2424,0.93,0.1343,5,26,31,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16670,2012-12-02,4,1,12,8,0,0,0,2,0.26,0.2879,0.93,0.0896,12,81,93,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16671,2012-12-02,4,1,12,9,0,0,0,2,0.28,0.2727,0.93,0.1642,37,135,172,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16672,2012-12-02,4,1,12,10,0,0,0,2,0.3,0.3333,0.87,0.0,63,230,293,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16673,2012-12-02,4,1,12,11,0,0,0,2,0.32,0.3182,0.81,0.1642,81,274,355,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16674,2012-12-02,4,1,12,12,0,0,0,2,0.34,0.3333,0.81,0.1642,111,409,520,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16675,2012-12-02,4,1,12,13,0,0,0,1,0.4,0.4091,0.71,0.2239,84,347,431,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16676,2012-12-02,4,1,12,14,0,0,0,1,0.44,0.4394,0.62,0.2537,142,331,473,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16677,2012-12-02,4,1,12,15,0,0,0,1,0.44,0.4394,0.67,0.1343,106,311,417,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16678,2012-12-02,4,1,12,16,0,0,0,2,0.44,0.4394,0.67,0.1045,85,358,443,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16679,2012-12-02,4,1,12,17,0,0,0,3,0.4,0.4091,0.76,0.194,59,244,303,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16680,2012-12-02,4,1,12,18,0,0,0,2,0.44,0.4394,0.72,0.1045,25,178,203,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16681,2012-12-02,4,1,12,19,0,0,0,2,0.4,0.4091,0.82,0.194,16,158,174,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16682,2012-12-02,4,1,12,20,0,0,0,2,0.42,0.4242,0.82,0.194,12,142,154,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16683,2012-12-02,4,1,12,21,0,0,0,2,0.44,0.4394,0.77,0.2239,8,91,99,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16684,2012-12-02,4,1,12,22,0,0,0,2,0.44,0.4394,0.77,0.194,11,85,96,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16685,2012-12-02,4,1,12,23,0,0,0,2,0.42,0.4242,0.82,0.1343,7,44,51,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379
16686,2012-12-03,4,1,12,0,0,1,1,2,0.42,0.4242,0.82,0.1642,3,18,21,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16687,2012-12-03,4,1,12,1,0,1,1,1,0.4,0.4091,0.82,0.1343,2,11,13,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16688,2012-12-03,4,1,12,2,0,1,1,1,0.42,0.4242,0.77,0.1642,1,9,10,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16689,2012-12-03,4,1,12,3,0,1,1,1,0.38,0.3939,0.87,0.0,2,6,8,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16690,2012-12-03,4,1,12,4,0,1,1,1,0.36,0.3788,0.93,0.0,1,4,5,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16691,2012-12-03,4,1,12,5,0,1,1,1,0.34,0.3485,0.93,0.0896,0,38,38,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16692,2012-12-03,4,1,12,6,0,1,1,1,0.36,0.3788,0.93,0.0,2,136,138,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16693,2012-12-03,4,1,12,7,0,1,1,2,0.34,0.3636,0.93,0.0,9,387,396,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16694,2012-12-03,4,1,12,8,0,1,1,1,0.36,0.3788,0.93,0.0,19,712,731,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16695,2012-12-03,4,1,12,9,0,1,1,1,0.4,0.4091,0.87,0.0896,19,289,308,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16696,2012-12-03,4,1,12,10,0,1,1,1,0.44,0.4394,0.77,0.1343,31,105,136,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16697,2012-12-03,4,1,12,11,0,1,1,1,0.48,0.4697,0.77,0.1343,51,182,233,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16698,2012-12-03,4,1,12,12,0,1,1,1,0.52,0.5,0.68,0.1642,40,228,268,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16699,2012-12-03,4,1,12,13,0,1,1,1,0.58,0.5455,0.56,0.0896,81,240,321,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16700,2012-12-03,4,1,12,14,0,1,1,1,0.6,0.6212,0.53,0.0,51,209,260,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16701,2012-12-03,4,1,12,15,0,1,1,1,0.6,0.6212,0.56,0.0,58,210,268,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16702,2012-12-03,4,1,12,16,0,1,1,1,0.6,0.6212,0.53,0.1343,45,397,442,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16703,2012-12-03,4,1,12,17,0,1,1,1,0.52,0.5,0.63,0.1045,43,665,708,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16704,2012-12-03,4,1,12,18,0,1,1,1,0.5,0.4848,0.68,0.0896,26,666,692,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16705,2012-12-03,4,1,12,19,0,1,1,1,0.5,0.4848,0.68,0.0896,27,444,471,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16706,2012-12-03,4,1,12,20,0,1,1,2,0.46,0.4545,0.77,0.0,16,284,300,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16707,2012-12-03,4,1,12,21,0,1,1,1,0.44,0.4394,0.82,0.194,14,207,221,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16708,2012-12-03,4,1,12,22,0,1,1,1,0.42,0.4242,0.82,0.1045,5,139,144,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16709,2012-12-03,4,1,12,23,0,1,1,1,0.42,0.4242,0.82,0.1045,9,93,102,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208
16710,2012-12-04,4,1,12,0,0,2,1,1,0.42,0.4242,0.88,0.1045,6,49,55,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16711,2012-12-04,4,1,12,1,0,2,1,1,0.42,0.4242,0.82,0.1045,3,22,25,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16712,2012-12-04,4,1,12,2,0,2,1,1,0.42,0.4242,0.88,0.0896,3,5,8,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16713,2012-12-04,4,1,12,3,0,2,1,2,0.4,0.4091,0.87,0.1343,1,3,4,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16714,2012-12-04,4,1,12,4,0,2,1,2,0.4,0.4091,0.87,0.1343,0,7,7,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16715,2012-12-04,4,1,12,5,0,2,1,2,0.44,0.4394,0.88,0.0,1,45,46,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16716,2012-12-04,4,1,12,6,0,2,1,2,0.36,0.3788,0.93,0.0,3,150,153,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16717,2012-12-04,4,1,12,7,0,2,1,1,0.42,0.4242,0.88,0.1343,7,495,502,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16718,2012-12-04,4,1,12,8,0,2,1,2,0.44,0.4394,0.88,0.1642,21,700,721,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16719,2012-12-04,4,1,12,9,0,2,1,1,0.46,0.4545,0.82,0.1045,19,317,336,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16720,2012-12-04,4,1,12,10,0,2,1,1,0.46,0.4545,0.82,0.194,26,130,156,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16721,2012-12-04,4,1,12,11,0,2,1,1,0.48,0.4697,0.77,0.194,24,183,207,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16722,2012-12-04,4,1,12,12,0,2,1,1,0.52,0.5,0.68,0.194,39,273,312,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16723,2012-12-04,4,1,12,13,0,2,1,2,0.54,0.5152,0.64,0.1642,39,233,272,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16724,2012-12-04,4,1,12,14,0,2,1,2,0.58,0.5455,0.56,0.2239,39,231,270,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16725,2012-12-04,4,1,12,15,0,2,1,2,0.6,0.6212,0.49,0.2537,56,244,300,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16726,2012-12-04,4,1,12,16,0,2,1,1,0.58,0.5455,0.49,0.2836,44,391,435,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16727,2012-12-04,4,1,12,17,0,2,1,1,0.52,0.5,0.59,0.2239,43,700,743,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16728,2012-12-04,4,1,12,18,0,2,1,1,0.5,0.4848,0.63,0.2239,38,693,731,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16729,2012-12-04,4,1,12,19,0,2,1,1,0.48,0.4697,0.67,0.2239,46,414,460,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16730,2012-12-04,4,1,12,20,0,2,1,2,0.5,0.4848,0.63,0.2239,34,272,306,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16731,2012-12-04,4,1,12,21,0,2,1,2,0.5,0.4848,0.63,0.2537,28,252,280,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16732,2012-12-04,4,1,12,22,0,2,1,2,0.5,0.4848,0.63,0.2985,26,155,181,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16733,2012-12-04,4,1,12,23,0,2,1,1,0.48,0.4697,0.67,0.2537,5,91,96,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129
16734,2012-12-05,4,1,12,0,0,3,1,1,0.5,0.4848,0.59,0.2836,6,31,37,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16735,2012-12-05,4,1,12,1,0,3,1,1,0.52,0.5,0.55,0.3284,0,11,11,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16736,2012-12-05,4,1,12,2,0,3,1,1,0.46,0.4545,0.67,0.1642,2,7,9,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16737,2012-12-05,4,1,12,3,0,3,1,1,0.48,0.4697,0.67,0.1343,0,7,7,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16738,2012-12-05,4,1,12,4,0,3,1,1,0.5,0.4848,0.63,0.4478,1,9,10,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16739,2012-12-05,4,1,12,5,0,3,1,1,0.5,0.4848,0.59,0.2836,1,48,49,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16740,2012-12-05,4,1,12,6,0,3,1,3,0.48,0.4697,0.55,0.3881,5,119,124,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16741,2012-12-05,4,1,12,7,0,3,1,3,0.46,0.4545,0.59,0.2985,9,389,398,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16742,2012-12-05,4,1,12,8,0,3,1,2,0.44,0.4394,0.58,0.2836,22,737,759,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16743,2012-12-05,4,1,12,9,0,3,1,2,0.44,0.4394,0.51,0.2239,26,362,388,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16744,2012-12-05,4,1,12,10,0,3,1,2,0.44,0.4394,0.47,0.3582,14,127,141,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16745,2012-12-05,4,1,12,11,0,3,1,1,0.44,0.4394,0.44,0.2836,11,161,172,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16746,2012-12-05,4,1,12,12,0,3,1,1,0.44,0.4394,0.41,0.2836,24,208,232,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16747,2012-12-05,4,1,12,13,0,3,1,1,0.46,0.4545,0.41,0.2836,14,200,214,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16748,2012-12-05,4,1,12,14,0,3,1,1,0.48,0.4697,0.33,0.4925,39,179,218,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16749,2012-12-05,4,1,12,15,0,3,1,1,0.48,0.4697,0.33,0.2836,20,265,285,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16750,2012-12-05,4,1,12,16,0,3,1,1,0.46,0.4545,0.33,0.2836,23,354,377,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16751,2012-12-05,4,1,12,17,0,3,1,1,0.44,0.4394,0.35,0.2836,29,576,605,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16752,2012-12-05,4,1,12,18,0,3,1,1,0.42,0.4242,0.35,0.4478,29,580,609,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16753,2012-12-05,4,1,12,19,0,3,1,1,0.38,0.3939,0.43,0.3582,14,400,414,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16754,2012-12-05,4,1,12,20,0,3,1,1,0.34,0.303,0.46,0.3881,19,274,293,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16755,2012-12-05,4,1,12,21,0,3,1,1,0.34,0.303,0.46,0.4179,14,184,198,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16756,2012-12-05,4,1,12,22,0,3,1,1,0.32,0.2879,0.45,0.3881,4,101,105,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16757,2012-12-05,4,1,12,23,0,3,1,1,0.3,0.2727,0.49,0.3881,5,69,74,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021
16758,2012-12-06,4,1,12,0,0,4,1,1,0.26,0.2424,0.48,0.2836,1,43,44,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754
16759,2012-12-06,4,1,12,1,0,4,1,1,0.26,0.2424,0.48,0.2836,0,16,16,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754
16760,2012-12-06,4,1,12,2,0,4,1,1,0.24,0.2121,0.52,0.2836,0,9,9,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754
16761,2012-12-06,4,1,12,3,0,4,1,1,0.22,0.2273,0.55,0.194,0,2,2,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754
16762,2012-12-06,4,1,12,4,0,4,1,1,0.22,0.2121,0.55,0.2985,1,8,9,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754
16763,2012-12-06,4,1,12,5,0,4,1,1,0.22,0.2121,0.55,0.2836,0,32,32,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754
16764,2012-12-06,4,1,12,6,0,4,1,1,0.22,0.2121,0.55,0.2985,2,122,124,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754
16765,2012-12-06,4,1,12,7,0,4,1,1,0.22,0.2121,0.51,0.2985,8,381,389,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754
16766,2012-12-06,4,1,12,8,0,4,1,1,0.22,0.2121,0.51,0.2985,13,646,659,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754
16767,2012-12-06,4,1,12,9,0,4,1,1,0.24,0.2273,0.48,0.194,19,257,276,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754
